Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM78_R1	(1, 0.0)	(2, 0.27066441747836967)	(3, 0.26467867442999404)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.512292539587528)	(9, 0.20767263427109972)	(10, 0.04541764161723894)	(15, 0.0)	(20, 0.0)	(25, 0.10576699134788049)	(30, 0.4057724329324699)	(35, 0.1925189095064483)	(40, 0.3424236817761332)	(45, 0.10789138597159492)	(50, 0.05648800130598031)	(55, 0.11666322032976002)	(60, 0.24920280785764815)	(65, 0.06077596996245307)	(70, 0.0)	(75, 0.18891005060673668)	(80, 0.05531261903466289)	(85, 0.05854709691462154)	(90, 0.0)	(95, 0.12234423464112751)	(100, 0.045735430157261794)	(105, 0.26795668498666814)	(110, 0.0)	(115, 0.06077596996245307)	(120, 0.0)	(125, 0.0)	(130, 0.05300103390107199)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM78_R2	(1, 0.0)	(2, 0.26500516950535996)	(3, 0.29449855798008384)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08262066713827065)	(25, 0.0)	(30, 0.16925069380203517)	(35, 0.050376013495129775)	(40, 0.0)	(45, 0.054546443924470805)	(50, 0.0)	(55, 0.06168580290580617)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.12947488708711977)	(80, 0.3305044348914404)	(85, 0.33985960711759267)	(90, 0.2616662132012842)	(95, 0.21579147847853294)	(100, 0.21579147847853294)	(105, 0.2710562115688089)	(110, 0.10571475213582195)	(115, 0.06048865429613104)	(120, 0.10983729662077596)	(125, 0.0)	(130, 0.0)	(135, 0.05431572073787887)	(140, 0.0)	(145, 0.0)	(150, 0.13575665233716058)
IDDLNTM79_R1	(1, 0.0)	(2, 0.2781634801107638)	(3, 0.2736650939565575)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5226885858825515)	(9, 0.1945054402606357)	(10, 0.044100107802032794)	(15, 0.0)	(20, 0.0)	(25, 0.10648436392819781)	(30, 0.3967258118193703)	(35, 0.18851820771556824)	(40, 0.34470376733869107)	(45, 0.10694216428902409)	(50, 0.055608810785935735)	(55, 0.11764275011425104)	(60, 0.2575505212554717)	(65, 0.06277836252374591)	(70, 0.0)	(75, 0.18118544019694172)	(80, 0.056440813180828754)	(85, 0.058399402550624764)	(90, 0.0)	(95, 0.12450577465394275)	(100, 0.04715741803781192)	(105, 0.2608904734531523)	(110, 0.0)	(115, 0.06277836252374591)	(120, 0.0)	(125, 0.0)	(130, 0.054844483226990946)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM79_R2	(1, 0.0)	(2, 0.27422241613495474)	(3, 0.29912277489120276)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08788572666054144)	(25, 0.0)	(30, 0.17100236782308365)	(35, 0.050692432997931546)	(40, 0.0)	(45, 0.05484050235428811)	(50, 0.0)	(55, 0.0644702334224518)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13275414289422183)	(80, 0.33743469378331)	(85, 0.3468295533620062)	(90, 0.26655127443658705)	(95, 0.22125690482370308)	(100, 0.22125690482370308)	(105, 0.2778091824402113)	(110, 0.10946603758262301)	(115, 0.06210559503696639)	(120, 0.11331156061356396)	(125, 0.0)	(130, 0.0)	(135, 0.053526814362351766)	(140, 0.0)	(145, 0.0)	(150, 0.13515062826132995)
IDDLNTM81_R1	(1, 0.0)	(2, 0.27129760190282165)	(3, 0.2669068610970329)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5041574042943954)	(9, 0.22023955881836382)	(10, 0.04693827371125485)	(15, 0.0)	(20, 0.0)	(25, 0.105969902099025)	(30, 0.4166838114640988)	(35, 0.19780914578764872)	(40, 0.337951556329441)	(45, 0.11031046300989046)	(50, 0.05529824420547663)	(55, 0.11523311070186619)	(60, 0.24865643331342863)	(65, 0.05987966861197392)	(70, 0.0)	(75, 0.19866220400134482)	(80, 0.05389822513711657)	(85, 0.05664306538942107)	(90, 0.0)	(95, 0.12206761239041966)	(100, 0.04498125780924615)	(105, 0.27520159772785435)	(110, 0.0)	(115, 0.05987966861197392)	(120, 0.0)	(125, 0.0)	(130, 0.05162005790759874)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM81_R2	(1, 0.0)	(2, 0.2581002895379937)	(3, 0.289839073076981)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.084377493313529)	(25, 0.0)	(30, 0.16529759186684265)	(35, 0.04938705258351189)	(40, 0.0)	(45, 0.05390826111610122)	(50, 0.0)	(55, 0.060833086615516625)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13309213530506867)	(80, 0.3367271668933125)	(85, 0.3457444940110295)	(90, 0.26916495636858134)	(95, 0.22182022550844777)	(100, 0.22182022550844777)	(105, 0.277188721566817)	(110, 0.10626596347907248)	(115, 0.059172132093555395)	(120, 0.10939217093279406)	(125, 0.0)	(130, 0.0)	(135, 0.053802883336762294)	(140, 0.0)	(145, 0.0)	(150, 0.13518463692337027)
IDDLNTM82_R1	(1, 0.0)	(2, 0.2847485337017122)	(3, 0.2834858944489702)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.534657576911098)	(9, 0.1893725057029206)	(10, 0.044477636788257266)	(15, 0.0)	(20, 0.0)	(25, 0.10848409401892463)	(30, 0.38963644407116044)	(35, 0.18164702405281014)	(40, 0.35185079532243596)	(45, 0.10499079208633835)	(50, 0.057819524892231404)	(55, 0.12181195279786829)	(60, 0.25553480254660305)	(65, 0.06334240251255858)	(70, 0.0)	(75, 0.17358016216029157)	(80, 0.05774002538372542)	(85, 0.0604991259730506)	(90, 0.0)	(95, 0.11332421115443575)	(100, 0.047278825352673845)	(105, 0.24739311758725538)	(110, 0.0)	(115, 0.06334240251255858)	(120, 0.0)	(125, 0.0)	(130, 0.0552661877366864)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM82_R2	(1, 0.0)	(2, 0.276330938683432)	(3, 0.3071720715420753)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08430689054975313)	(25, 0.0)	(30, 0.17558635563964836)	(35, 0.05137538826157021)	(40, 0.0)	(45, 0.05653350343110526)	(50, 0.0)	(55, 0.06486224605752584)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1307112213088612)	(80, 0.33568433644566115)	(85, 0.3343515505677668)	(90, 0.26256349438686705)	(95, 0.21785203551476867)	(100, 0.21785203551476867)	(105, 0.2737729250862102)	(110, 0.10907332567020424)	(115, 0.06455360090685558)	(120, 0.11690636547888167)	(125, 0.0)	(130, 0.0)	(135, 0.055074453627936684)	(140, 0.0)	(145, 0.0)	(150, 0.13843436473813328)
IDDLNTM83_R1	(1, 0.0)	(2, 0.2730802223633345)	(3, 0.27194628394454606)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5221885886803503)	(9, 0.21743766521681698)	(10, 0.045990155027286136)	(15, 0.0)	(20, 0.0)	(25, 0.10684882890023092)	(30, 0.41139285833647654)	(35, 0.19525225952150188)	(40, 0.3423340192666084)	(45, 0.10731036173033431)	(50, 0.05602849408203507)	(55, 0.11774657391448273)	(60, 0.252740947988433)	(65, 0.06163054774397978)	(70, 0.0)	(75, 0.19100695323080938)	(80, 0.055785791473101386)	(85, 0.05853111606595781)	(90, 0.0)	(95, 0.12321732944372563)	(100, 0.04581111211905638)	(105, 0.2724078167746494)	(110, 0.0)	(115, 0.06163054774397978)	(120, 0.0)	(125, 0.0)	(130, 0.05402719224115568)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM83_R2	(1, 0.0)	(2, 0.2701359612057784)	(3, 0.29090493856043137)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08440082693951215)	(25, 0.0)	(30, 0.1690801650696039)	(35, 0.0510869098148935)	(40, 0.0)	(45, 0.053848149332925914)	(50, 0.0)	(55, 0.06228703840748893)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13150104799782283)	(80, 0.3350410048047159)	(85, 0.3417730181541552)	(90, 0.2659105485715559)	(95, 0.21916841332970471)	(100, 0.21916841332970471)	(105, 0.27486667271433823)	(110, 0.10690055240705286)	(115, 0.06098201454305863)	(120, 0.1124866911438216)	(125, 0.0)	(130, 0.0)	(135, 0.05390385157104184)	(140, 0.0)	(145, 0.0)	(150, 0.13377489293234088)
IDDLNTM84_R1	(1, 0.0)	(2, 0.27208239801064726)	(3, 0.2691794004131933)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.51256840188089)	(9, 0.1987501543532237)	(10, 0.04455470225657576)	(15, 0.0)	(20, 0.0)	(25, 0.1064306235112934)	(30, 0.40196840066078954)	(35, 0.19172405871880618)	(40, 0.34068990789714215)	(45, 0.10612349477996856)	(50, 0.054942384963987054)	(55, 0.11625032842789848)	(60, 0.2539029014619538)	(65, 0.06068527151547203)	(70, 0.0)	(75, 0.18650287028628396)	(80, 0.055594507612690476)	(85, 0.05742465827195492)	(90, 0.0)	(95, 0.11750829405346186)	(100, 0.04643954707347339)	(105, 0.25657870794308524)	(110, 0.0)	(115, 0.06068527151547203)	(120, 0.0)	(125, 0.0)	(130, 0.05386112354000783)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM84_R2	(1, 0.0)	(2, 0.26930561770003913)	(3, 0.28912173173483346)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08749803048441984)	(25, 0.0)	(30, 0.1691564078307729)	(35, 0.05057526683912156)	(40, 0.0)	(45, 0.055140125380045514)	(50, 0.0)	(55, 0.0633063838389703)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1331466158936594)	(80, 0.3378878841291649)	(85, 0.34206567632376167)	(90, 0.26811496796079354)	(95, 0.22191102648943234)	(100, 0.22191102648943234)	(105, 0.2770553591123727)	(110, 0.10875302158925655)	(115, 0.06162769392392085)	(120, 0.11083139957931779)	(125, 0.0)	(130, 0.0)	(135, 0.0527588259015543)	(140, 0.0)	(145, 0.0)	(150, 0.1312344239979452)
IDDLNTM85_R1	(1, 0.0)	(2, 0.2659820345572303)	(3, 0.2651686338399299)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5102601572918597)	(9, 0.21870559774438028)	(10, 0.046617780622255515)	(15, 0.0)	(20, 0.0)	(25, 0.1051032761003427)	(30, 0.41626277683895024)	(35, 0.19017308770483315)	(40, 0.3371526134168266)	(45, 0.10972180505125814)	(50, 0.055231892608885585)	(55, 0.11547512719801704)	(60, 0.24963466404368082)	(65, 0.05869578932207216)	(70, 0.0)	(75, 0.19793808869876914)	(80, 0.055231892608885585)	(85, 0.05685472623510931)	(90, 0.0)	(95, 0.12156968086520442)	(100, 0.04605038402433378)	(105, 0.2747627944956975)	(110, 0.0)	(115, 0.05869578932207216)	(120, 0.0)	(125, 0.0)	(130, 0.053144825402544074)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM85_R2	(1, 0.0)	(2, 0.2657241270127204)	(3, 0.2904832512856691)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08508965064637583)	(25, 0.0)	(30, 0.16583851892823148)	(35, 0.04970473553961996)	(40, 0.0)	(45, 0.05400187201199231)	(50, 0.0)	(55, 0.060453528433116445)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1304853462884922)	(80, 0.33116122276744314)	(85, 0.3413307156378867)	(90, 0.2638949673508888)	(95, 0.217475577147487)	(100, 0.217475577147487)	(105, 0.2725924033134374)	(110, 0.10533340898621305)	(115, 0.06048923870851012)	(120, 0.11071375714552692)	(125, 0.0)	(130, 0.0)	(135, 0.05391458022769665)	(140, 0.0)	(145, 0.0)	(150, 0.13704810134417444)
IDDLNTM86_R1	(1, 0.0)	(2, 0.2744768687708322)	(3, 0.27130029035976083)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5164091793688815)	(9, 0.1959436528274417)	(10, 0.04428355245576153)	(15, 0.0)	(20, 0.0)	(25, 0.10702814899341404)	(30, 0.4008514049903842)	(35, 0.18679100819270314)	(40, 0.34315244461276895)	(45, 0.10467543156379472)	(50, 0.05390756033859457)	(55, 0.11744732618172815)	(60, 0.25401560499267956)	(65, 0.061871549825964496)	(70, 0.0)	(75, 0.18415957162508015)	(80, 0.055694641870500536)	(85, 0.058010470002442895)	(90, 0.0)	(95, 0.11632015319715446)	(100, 0.04700516286215043)	(105, 0.25651997842385965)	(110, 0.0)	(115, 0.061871549825964496)	(120, 0.0)	(125, 0.0)	(130, 0.05366163168741485)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM86_R2	(1, 0.0)	(2, 0.26830815843707423)	(3, 0.28927357595014536)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08734975808818346)	(25, 0.0)	(30, 0.1695104216364748)	(35, 0.04988252808095315)	(40, 0.0)	(45, 0.05464944510298672)	(50, 0.0)	(55, 0.06289215372836034)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13179316416721182)	(80, 0.3342498274400631)	(85, 0.3397996173350188)	(90, 0.2657996861950411)	(95, 0.2196552736120197)	(100, 0.2196552736120197)	(105, 0.2750425046685456)	(110, 0.1078561087857191)	(115, 0.06178957360890459)	(120, 0.11225003402013008)	(125, 0.0)	(130, 0.0)	(135, 0.05330913395405725)	(140, 0.0)	(145, 0.0)	(150, 0.13190998027652218)
IDDLNTM88_R1	(1, 0.0)	(2, 0.2616849320505043)	(3, 0.2598777646118346)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5020382013935741)	(9, 0.2170018312630045)	(10, 0.045933944132304505)	(15, 0.0)	(20, 0.0)	(25, 0.10544644831359387)	(30, 0.4112191789365067)	(35, 0.19639303553103793)	(40, 0.33598786150435705)	(45, 0.1066831177961345)	(50, 0.05307757071339883)	(55, 0.11285937827770565)	(60, 0.2482551975552922)	(65, 0.05876128948129333)	(70, 0.0)	(75, 0.19356535000935476)	(80, 0.054657956355843314)	(85, 0.05685136154120909)	(90, 0.0)	(95, 0.1202297866550252)	(100, 0.04578157511296568)	(105, 0.2684494078160346)	(110, 0.0)	(115, 0.05876128948129333)	(120, 0.0)	(125, 0.0)	(130, 0.05295000595302215)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM88_R2	(1, 0.0)	(2, 0.26475002976511075)	(3, 0.28237877095605535)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08537625934766217)	(25, 0.0)	(30, 0.16478886614771432)	(35, 0.04920101938417404)	(40, 0.0)	(45, 0.053229939732737645)	(50, 0.0)	(55, 0.06093697733882902)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13358156490778486)	(80, 0.335229559873229)	(85, 0.34496345978308324)	(90, 0.2693813392598976)	(95, 0.22263594151297478)	(100, 0.22263594151297478)	(105, 0.2768545081386317)	(110, 0.10649177065556947)	(115, 0.05953022150911946)	(120, 0.10837335087112558)	(125, 0.0)	(130, 0.0)	(135, 0.05188342281765043)	(140, 0.0)	(145, 0.0)	(150, 0.1338544117563683)
IDDLNTM89_R1	(1, 0.0)	(2, 0.27618440168518)	(3, 0.27909809820688564)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5235508560206434)	(9, 0.20559638157174148)	(10, 0.04486667286270258)	(15, 0.0)	(20, 0.0)	(25, 0.10740268200447858)	(30, 0.4040425093435016)	(35, 0.1917084704135386)	(40, 0.3424422859459231)	(45, 0.10609258196260217)	(50, 0.05587491607171607)	(55, 0.1170923180284866)	(60, 0.25712414750450396)	(65, 0.06182140911893433)	(70, 0.0)	(75, 0.1852005059198019)	(80, 0.055296430338939474)	(85, 0.05755933041127145)	(90, 0.0)	(95, 0.12192862889736152)	(100, 0.045823726464722686)	(105, 0.26333436198872334)	(110, 0.0)	(115, 0.06182140911893433)	(120, 0.0)	(125, 0.0)	(130, 0.054284080306580426)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM89_R2	(1, 0.0)	(2, 0.2714204015329021)	(3, 0.29647393804800626)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08851682425794849)	(25, 0.0)	(30, 0.1694495304163332)	(35, 0.051127930205696344)	(40, 0.0)	(45, 0.05387148386482064)	(50, 0.0)	(55, 0.06293159129727764)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1324179363755019)	(80, 0.3354281464360068)	(85, 0.3429186859611509)	(90, 0.26666490852375335)	(95, 0.2206965606258365)	(100, 0.2206965606258365)	(105, 0.2767713945610856)	(110, 0.10845331418091843)	(115, 0.06194050912274127)	(120, 0.11424667865181348)	(125, 0.0)	(130, 0.0)	(135, 0.05383320172073983)	(140, 0.0)	(145, 0.0)	(150, 0.13363658462874084)
IDDLNTM90_R1	(1, 0.0)	(2, 0.27582476792830235)	(3, 0.27176520470450066)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5212438173672216)	(9, 0.19303428157622587)	(10, 0.043449628201416665)	(15, 0.0)	(20, 0.0)	(25, 0.10501967042907533)	(30, 0.3943968186146146)	(35, 0.18730578680486132)	(40, 0.3422826883001748)	(45, 0.10548303471623653)	(50, 0.05308596514680447)	(55, 0.11576726154986744)	(60, 0.2557770865129828)	(65, 0.06145932686700953)	(70, 0.0)	(75, 0.1796295217998545)	(80, 0.05468518702284755)	(85, 0.05845771042274406)	(90, 0.0)	(95, 0.12401760620268457)	(100, 0.046180607097428696)	(105, 0.25481345281844403)	(110, 0.0)	(115, 0.06145932686700953)	(120, 0.0)	(125, 0.0)	(130, 0.0539634868941717)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM90_R2	(1, 0.0)	(2, 0.2698174344708585)	(3, 0.2912634098854875)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08749793946412125)	(25, 0.0)	(30, 0.16841856639190123)	(35, 0.05108488751729415)	(40, 0.0)	(45, 0.05470979043632514)	(50, 0.0)	(55, 0.06514573831973447)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1329568464328741)	(80, 0.33752602836117485)	(85, 0.34623973730115315)	(90, 0.266401660566387)	(95, 0.22159474405479018)	(100, 0.22159474405479018)	(105, 0.2767145913824084)	(110, 0.111039305593258)	(115, 0.0630298447606621)	(120, 0.11189222392714766)	(125, 0.0)	(130, 0.0)	(135, 0.0527333162202924)	(140, 0.0)	(145, 0.0)	(150, 0.1302648229415349)
IDDLNTM91_R1	(1, 0.0)	(2, 0.2704634117291732)	(3, 0.2688374199249849)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5022078936211122)	(9, 0.2104643141546245)	(10, 0.045523705537762235)	(15, 0.0)	(20, 0.0)	(25, 0.10736830381006465)	(30, 0.41092877871349087)	(35, 0.19284262797673368)	(40, 0.33916969541515024)	(45, 0.10849836811397551)	(50, 0.05441381572716183)	(55, 0.11514460961359525)	(60, 0.25091086028380877)	(65, 0.06014950181643609)	(70, 0.0)	(75, 0.19487918271147953)	(80, 0.05508047236687904)	(85, 0.05745848538050444)	(90, 0.0)	(95, 0.12087623072335903)	(100, 0.04642613098908675)	(105, 0.2690935136341445)	(110, 0.0)	(115, 0.06014950181643609)	(120, 0.0)	(125, 0.0)	(130, 0.05228376646367514)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM91_R2	(1, 0.0)	(2, 0.2614188323183757)	(3, 0.28991433868677585)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08596212170792553)	(25, 0.0)	(30, 0.1677291845610452)	(35, 0.049543970273617836)	(40, 0.0)	(45, 0.053755289046465565)	(50, 0.0)	(55, 0.061202331509648024)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1309248600732428)	(80, 0.3320722411898683)	(85, 0.34050300869458466)	(90, 0.2647765053940246)	(95, 0.21820810012207134)	(100, 0.21820810012207134)	(105, 0.27325605265286657)	(110, 0.10747805825684735)	(115, 0.06060071454209835)	(120, 0.11159994748046473)	(125, 0.0)	(130, 0.0)	(135, 0.05390975826786345)	(140, 0.0)	(145, 0.0)	(150, 0.13617681360077105)
IDDLNTM94_R1	(1, 0.0)	(2, 0.2766662434855622)	(3, 0.2713568549237407)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5249872028749483)	(9, 0.2094425334689511)	(10, 0.04593905635466373)	(15, 0.0)	(20, 0.0)	(25, 0.10656028478875164)	(30, 0.405825683781809)	(35, 0.19267942361449042)	(40, 0.34607365363647086)	(45, 0.10746801896222434)	(50, 0.055328966932143224)	(55, 0.11785986254249918)	(60, 0.2540927785678823)	(65, 0.061259211414500324)	(70, 0.0)	(75, 0.1866549803028107)	(80, 0.055042088679206104)	(85, 0.058591671838681934)	(90, 0.0)	(95, 0.12194466632312638)	(100, 0.04585770282024872)	(105, 0.2659104498829044)	(110, 0.0)	(115, 0.061259211414500324)	(120, 0.0)	(125, 0.0)	(130, 0.054605348652346584)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM94_R2	(1, 0.0)	(2, 0.27302674326173293)	(3, 0.29462824753140193)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08489027227957527)	(25, 0.0)	(30, 0.17005029575221084)	(35, 0.05138117963053078)	(40, 0.0)	(45, 0.055226204572882166)	(50, 0.0)	(55, 0.06260368561483255)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13282034934492207)	(80, 0.3376043225273717)	(85, 0.3458167477383182)	(90, 0.2678158352942033)	(95, 0.22136724890820347)	(100, 0.22136724890820347)	(105, 0.27786085591197207)	(110, 0.10773348839031541)	(115, 0.061451890838114816)	(120, 0.11231497690737109)	(125, 0.0)	(130, 0.0)	(135, 0.05460106688737738)	(140, 0.0)	(145, 0.0)	(150, 0.13552856568794797)
IDDLNTM96_R1	(1, 0.0)	(2, 0.2875921976671659)	(3, 0.28087982224495395)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5440096658206081)	(9, 0.20772911121767929)	(10, 0.045317988149821166)	(15, 0.0)	(20, 0.0)	(25, 0.10727037708187041)	(30, 0.4029505144303072)	(35, 0.18841921431645683)	(40, 0.34526662902379135)	(45, 0.10868848456543631)	(50, 0.05563708360523575)	(55, 0.11918720696876925)	(60, 0.25770794596348706)	(65, 0.06196657000688491)	(70, 0.0)	(75, 0.18655203946309507)	(80, 0.056180691473936006)	(85, 0.05924380363843837)	(90, 0.0)	(95, 0.12463746673060756)	(100, 0.04778549517122584)	(105, 0.2676205172736127)	(110, 0.0)	(115, 0.06196657000688491)	(120, 0.0)	(125, 0.0)	(130, 0.055093475736535474)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM96_R2	(1, 0.0)	(2, 0.27546737868267746)	(3, 0.30172600225337276)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08827246382703248)	(25, 0.0)	(30, 0.17153900823707732)	(35, 0.052753598388651735)	(40, 0.0)	(45, 0.05428988149584813)	(50, 0.0)	(55, 0.06349339906419088)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13385516537378594)	(80, 0.3406625067271474)	(85, 0.346292393436904)	(90, 0.2688826329339864)	(95, 0.22309194228964324)	(100, 0.22309194228964324)	(105, 0.2777410776813281)	(110, 0.10917064110984873)	(115, 0.06281743449702445)	(120, 0.1147343494703723)	(125, 0.0)	(130, 0.0)	(135, 0.05480512721487708)	(140, 0.0)	(145, 0.0)	(150, 0.13607923061051183)
IDDLNTM97_R1	(1, 0.0)	(2, 0.28141368831897556)	(3, 0.2802286145164375)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5269444442913341)	(9, 0.21441567869176673)	(10, 0.044531215119557405)	(15, 0.0)	(20, 0.0)	(25, 0.10703145626829631)	(30, 0.4093520512525128)	(35, 0.19444029515503247)	(40, 0.3474195431347572)	(45, 0.10793541954092997)	(50, 0.05644258482785839)	(55, 0.11862313164847074)	(60, 0.25597042937704256)	(65, 0.0625002411487389)	(70, 0.0)	(75, 0.18902753946157963)	(80, 0.05653628833782651)	(85, 0.059408025319790794)	(90, 0.0)	(95, 0.11497971870206307)	(100, 0.04680214724349078)	(105, 0.26102490694414665)	(110, 0.0)	(115, 0.0625002411487389)	(120, 0.0)	(125, 0.0)	(130, 0.05452441885909913)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM97_R2	(1, 0.0)	(2, 0.27262209429549566)	(3, 0.30020951002434637)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08639463619061058)	(25, 0.0)	(30, 0.16966398472522548)	(35, 0.05153693048246835)	(40, 0.0)	(45, 0.055312630737066305)	(50, 0.0)	(55, 0.06420895221286352)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.12931084375601148)	(80, 0.33203563158646104)	(85, 0.3313245873049382)	(90, 0.26089813160713093)	(95, 0.21551807292668584)	(100, 0.21551807292668584)	(105, 0.2718614422734015)	(110, 0.10836535329254843)	(115, 0.06290812701565895)	(120, 0.1149631827885393)	(125, 0.0)	(130, 0.0)	(135, 0.05300862678608537)	(140, 0.0)	(145, 0.0)	(150, 0.1321495089109282)
